ScriptTag,Position_0,Position_1,Position_2,ID,UiModelSceneID,Flags,UiModelSceneActorDisplayID,OrientationYaw,OrientationPitch,OrientationRoll,NormalizedScale
pet2,-49.93999862671,11.55000019073,-6.90000009537,3741,1220,0,441,-2.29999995232,0,0,0.17000000179
transmog1,-30.98999977112,0.01999999955,-1.59000003338,3743,1220,0,440,2.97000002861,0,0,0
special2,0.27000001073,0.01999999955,-2.48000001907,3744,1220,0,436,0,0,0.0700000003,0
special3,0.30000001192,0.09000000358,-2.42000007629,3745,1220,0,436,0,0,-0.09000000358,0
special1,2.09999990463,-0.15000000596,-0.81000000238,3746,1221,0,435,3.01999998093,0.30000001192,0,0
mount1,-1.97000002861,-7.96999979019,3.52999997139,3747,1221,0,445,2.43000006676,0,0,0
pet1,-44.93000030518,12.01000022888,-3.79999995232,3748,1221,0,441,-2.44000005722,0,0,0.17000000179
mount2,-1.97000002861,6.01999998093,3.01999998093,3749,1221,0,445,-2.44000005722,0,0,0
pet2,-49.93999862671,-12.98999977112,-3.83999991417,3750,1221,0,441,2.36999988556,0,0,0.17000000179
transmog1,-29.26000022888,-0.87000000477,-1.91999995708,3751,1221,0,440,-2.72000002861,0,0,0
transmog2,-29.95000076294,0.34000000358,-1.91999995708,3752,1221,0,440,2.97000002861,0,0,0
special2,0.27000001073,0.01999999955,-2.48000001907,3753,1221,0,436,0,0,0.0700000003,0
special3,0.30000001192,0.09000000358,-2.42000007629,3754,1221,0,436,0,0,-0.09000000358,0
special1,0.70999997854,-0.49000000954,-1.09000003338,3755,1222,0,437,2.82999992371,0.43999999762,0,0
transmog1,-61.49000167847,-0.09000000358,-1.59000003338,3756,1222,0,439,-2.83999991417,0,0,0
special2,0.00999999978,0.1099999994,-2.49000000954,3757,1222,0,438,0,0,0,0
special3,0.02999999933,-0.18999999762,-2.58999991417,3758,1222,0,438,0,0,0,0
mount1,-1.99000000954,4.61000013351,0.70999997854,3759,1222,0,170,-2.65000009537,0,0,0.30000001192
mount,0,0,0,3760,1223,0,6,0,0,0,0.25
player-rider,0,0,0,3761,1223,0,170,0,0,0,0
mount,0,0,0,3762,1224,0,6,0,0,0,0.25
player-rider,0,0,0,3763,1224,0,170,0,0,0,0
fanfare,0,0,0,3764,1224,0,426,0,0,0,0
fanfare,0,0,0,3765,1199,0,426,0,0,0,0
fanfare,0,0,0,3766,1089,0,426,0,0,0,0
player-rider,0,0,0,3767,1202,0,170,0,0,0,0
player-rider,0,0,0,3768,1213,0,170,0,0,0,0
pet,0,0,0,3769,1225,0,425,0,0,0,0
pet,0,0,0,3770,1226,0,425,0,0,0,0.25
fanfare,0,0,0,3771,1226,0,426,0,0,0,0
decor,0,0,0,3772,1227,0,170,0,0,0,0
fanfare,0,0,0,3773,1227,0,170,0,0,0,0
decor,0,0,0,3774,1228,0,170,0,0,0,0
decor,0,0,0,3776,1229,0,170,0,0,0,0
pet,0,0,0,3777,1230,0,425,0,0,0,0.25
fanfare,0,0,0,3778,1230,0,426,0,0,0,0
pet,0,0,0,3779,1231,0,170,0,0,0,0
decor,0,0,0,3780,1232,0,170,0,0,0,0
mount,0,0,0,3781,1233,0,6,0,0,0,0.25
player-rider,0,0,0,3782,1233,0,170,0,0,0,0
mount,0,0,0,3783,1234,0,6,0,0,0,0.25
player-rider,0,0,0,3784,1234,0,170,0,0,0,0
fanfare,0,0,0,3785,1234,0,426,0,0,0,0
decor,0,0,0,3786,1235,0,170,0,0,0,0
decor,0,0,0,3787,1236,0,170,0,0,0,0
fanfare,0,0,0,3788,1236,0,170,0,0,0,0
mount,0,0,0,3789,1237,0,6,0,0,0,0.25
player-rider,0,0,0,3790,1237,0,170,0,0,0,0
mount,0,0,0,3791,1238,0,6,0,0,0,0.25
player-rider,0,0,0,3792,1238,0,170,0,0,0,0
decor,0,0,0,3793,1239,0,170,0,0,0,0
special1,2.11999988556,0.1400000006,-0.80000001192,3794,1240,0,435,3.01999998093,0.30000001192,0,0
mount1,-1.97000002861,-7.96999979019,3.52999997139,3795,1240,0,445,2.43000006676,0,0,0
pet1,-44.95999908447,15.02999973297,-10.97000026703,3796,1240,0,441,-2.44000005722,0,0,0.18000000715
mount2,-1.96000003815,6.03000020981,3.02999997139,3797,1240,0,445,-2.44000005722,0,0,0
pet2,-49.95999908447,8.02999973297,-11.97000026703,3798,1240,0,441,-2.3900001049,0,0,0.18999999762
transmog1,-29.26000022888,-0.87000000477,-2.17000007629,3799,1240,0,440,-2.72000002861,0,0,0
transmog2,-29.95000076294,0.34000000358,-2.04999995232,3800,1240,0,440,2.97000002861,0,0,0
special2,0.27000001073,0.01999999955,-2.48000001907,3801,1240,0,436,0,0,0.0700000003,0
special3,0.28000000119,0.07999999821,-2.43000006676,3802,1240,0,436,0,0,-0.0700000003,0
mount1,3.8900001049,3.8900001049,-2.97000002861,3804,1241,0,6,2.77999997139,0,0,0.5
mount2,-5.36999988556,-0.75999999046,-2.49000000954,3806,1241,0,6,2.82999992371,0,0,0.5
mount1,10.01000022888,0.00999999978,-1.99000000954,3813,1242,0,6,2.43000006676,0,0,0.18000000715
special1,0.00999999978,0.00999999978,-1.5,3821,1243,0,453,2.93000006676,0,0,0.25
mount1,-0.33000001311,-1.19000005722,-0.92000001669,3835,1245,0,6,-2.3900001049,0,0,1
mount2,25.20000076294,-1.75999999046,0.05999999866,3837,1245,0,6,2.00999999046,0,0,0
transmog1,-0.72000002861,1.50999999046,-1.37999999523,3839,1245,0,453,2.90000009537,0,0,0
mount3,0.1400000006,-0.75999999046,3.00999999046,3843,1241,0,6,-2.77999997139,0,0,0.5
mount4,2.34999990463,-5.36999988556,-2.58999991417,3844,1241,0,6,-2.82999992371,0,0,0.5
mount1,0.10000000149,1.25,-1.75,3850,1244,0,170,2.51327419281,0,0,0
mount2,18.02000045776,1.54999995232,1.01999998093,3851,1244,0,170,-2.22000002861,0,0,0
transmog1,0.05000000075,-1.70000004768,-1,3852,1244,0,454,-2.5,0,0,0
fanfare,0,0,0,3853,1185,0,426,0,0,0,0
mount,0,0,0,3857,1246,0,6,0,0,0,0.25
player-rider,0,0,0,3858,1246,0,170,0,0,0,0
fanfare,0,0,0,3859,1246,0,426,0,0,0,0
mount,0,0,0,3860,1247,0,6,0,0,0,0.10000000149
player-rider,0,0,0,3861,1247,0,170,0,0,0,0
mount,0,0,0,3862,1248,0,6,0,0,0,0.10000000149
player-rider,0,0,0,3863,1248,0,170,0,0,0,0
fanfare,0,0,0,3864,1248,0,426,0,0,0,0
mount,0,0,0,3865,1249,0,6,0,0,0,0.25
player-rider,0,0,0,3866,1249,0,170,0,0,0,0
mount,0,0,0,3867,1250,0,6,0,0,0,0.25
player-rider,0,0,0,3868,1250,0,170,0,0,0,0
mount,0,0,0,3869,1251,0,6,0,0,0,0.25
player-rider,0,0,0,3870,1251,0,170,0,0,0,0
fanfare,0,0,0,3871,1251,0,426,0,0,0,0
mount,0,0,0,3872,1252,0,6,0,0,0,0.25
player-rider,0,0,0,3873,1252,0,170,0,0,0,0
player-rider,0,0,0,3874,1025,0,170,0,0,0,0
mount,0,0,0,3875,1253,0,6,0,0,0,0.25
player-rider,0,0,0,3876,1253,0,170,0,0,0,0
mount,0,0,0,3877,1254,0,6,0,0,0,0.25
player-rider,0,0,0,3878,1254,0,170,0,0,0,0
fanfare,0,0,0,3881,1182,0,426,0,0,0,0
pet1,-12.94999980927,8.81000041962,-29.95000076294,3882,1245,0,425,-2.65000009537,0,0,1.16999995708
fanfare,0,0,0,3883,1198,0,426,0,0,0,0
fanfare,0,0,0,3884,1195,0,426,0,0,0,0
fanfare,0,0,0,3885,1193,0,426,0,0,0,0
fanfare,0,0,0,3886,1191,0,426,0,0,0,0
fanfare,0,0,0,3887,1190,0,426,0,0,0,0
fanfare,0,0,0,3888,1189,0,426,0,0,0,0
fanfare,0,0,0,3889,1187,0,426,0,0,0,0
fanfare,0,0,0,3890,1186,0,426,0,0,0,0
fanfare,0,0,0,3891,1092,0,426,0,0,0,0
fanfare,0,0,0,3892,1057,0,426,0,0,0,0
fanfare,0,0,0,3893,1050,0,426,0,0,0,0
fanfare,0,0,0,3894,1095,0,426,0,0,0,0
player-rider,0,0,0,3895,1206,0,170,0,0,0,0
player-rider,0,0,0,3896,1205,0,170,0,0,0,0
player-rider,0,0,0,3897,1204,0,170,0,0,0,0
player-rider,0,0,0,3898,1084,0,170,0,0,0,0
player-rider,0,0,0,3899,1081,0,170,0,0,0,0
player-rider,0,0,0,3900,1080,0,170,0,0,0,0
fanfare,0,0,0,3901,1080,0,426,0,0,0,0
player-rider,0,0,0,3902,1211,0,170,0,0,0,0
player-rider,0,0,0,3903,1033,0,170,0,0,0,0
mount,0,0,0,3904,1255,0,6,0,0,0,0.25
player-rider,0,0,0,3905,1255,0,170,0,0,0,0
pet,0,0,0,3906,1256,0,170,0,0,0,0.15000000596
pet,0,0,0,3907,1257,0,425,0,0,0,1
fanfare,0,0,0,3908,1257,0,426,0,0,0,0
item,0.44999998808,0,0.60000002384,3909,1258,15,15,-2.61799383163,0,0,0.5
mount1,-3.99000000954,3.00999999046,-1.59000003338,3910,1259,0,170,-2.3900001049,0,0,0.10000000149
pet1,0.00999999978,-9.98999977112,-4.98999977112,3911,1259,0,170,2.3900001049,0,0,0.20000000298
mount1,0.02999999933,1.00999999046,-1.59000003338,3912,1260,0,170,-2.3900001049,0,0,0.10000000149
pet1,0.00999999978,-15.98999977112,-3.49000000954,3913,1260,0,170,2.3900001049,0,0,0.30000001192
mount1,0.00999999978,0.50999999046,-1.49000000954,3915,1262,0,170,-2.57999992371,0,0,0
transmog1,0.02999999933,-1.49000000954,-1.28999996185,3916,1262,0,170,2.72000002861,0,0,0
mount1,0.02999999933,0.50999999046,-1.69000005722,3917,1263,0,170,-2.57999992371,0,0,0
transmog1,0.02999999933,-1.49000000954,-1.28999996185,3918,1263,0,170,2.72000002861,0,0,0
pet,0,0,0,3919,1264,0,425,0,0,0,0
fanfare,0,0,0,3920,1264,0,426,0,0,0,0
pet,0,0,0,3921,1265,0,425,0,0,0,0
fanfare,0,0,0,3922,1265,0,426,0,0,0,0
item,-1,-0.69999998808,-2,3923,1266,15,15,-2.61799383163,0,0,0.44999998808
pet1,0,-10,-27.14999961853,3942,1244,0,425,-2.80999994278,0,0,1.16999995708
item,0,0,-0.5,3946,1277,15,15,-2.61799383163,0,0,0.55000001192
item,0,0,0,3947,1278,15,15,-2.61799383163,0,0,0.69999998808
creature,0,0,1.5,3957,1284,8,14,0.17453292012,0,0,0.5
creature,0,0,0,3971,1288,8,457,0,0,0,1
creature,0,0,0,3972,1289,8,456,0,0,0,1
creature,0,0,0,3973,1290,8,458,0,0,0,1
creature,0,0,0,3974,1291,8,459,0,0,0,1
creature,0,0,0,3975,1292,9,14,0,0,0,0.40000000596
mount1,2.34999990463,0.75999999046,-1.01999998093,3976,1293,0,170,2.8300511837,0,0,0
mount2,3.04999995232,-1.24000000954,-1.01999998093,3977,1293,0,170,-2.83999967575,0,0,0
transmog1,-3.45000004768,0.38999998569,-1.36000001431,3978,1293,0,170,2.77996039391,0,0,0
transmog2,-0.69999998808,2.79999995232,-0.87999999523,3979,1293,0,170,-2.61991381645,0,0,0
transmog3,-3.15000009537,-0.5,-1.36000001431,3980,1293,0,170,-2.71992111206,0,0,0
transmog4,-0.69999998808,-3,-0.86000001431,3981,1293,0,170,2.53072738647,0,0,0
mount1,2.34999990463,0.75,-1.01999998093,3982,1294,0,170,2.82999992371,0,0,0
mount2,3.04999995232,-1.24000000954,-1.01999998093,3983,1294,0,170,-2.83999991417,0,0,0
transmog1,-2.28999996185,0.40999999642,-0.97000002861,3984,1294,0,170,2.77999997139,0,0,0
transmog2,-0.72000002861,2.75999999046,-0.87999999523,3985,1294,0,170,-2.61999988556,0,0,0
transmog3,-2.26999998093,-0.49000000954,-0.98000001907,3986,1294,0,170,-2.72000002861,0,0,0
transmog4,-0.69999998808,-2.74000000954,-0.86000001431,3987,1294,0,170,2.69000005722,0,0,0
transmog1,2.00999999046,2.50999999046,-0.94999998808,3988,1295,0,170,3.01999998093,0,0,0
transmog2,1.00999999046,1.40999996662,-0.99000000954,3989,1295,0,170,2.88000011444,0,0,0
transmog3,0.00999999978,0.31000000238,-0.99000000954,3990,1295,0,170,3.06999993324,0,0,0
transmog4,1.50999999046,-1.88999998569,-0.99000000954,3991,1295,0,170,-2.97000002861,0,0,0
transmog5,2.00999999046,-2.99000000954,-0.94999998808,3992,1295,0,170,-2.82999992371,0,0,0
transmog6,0.00999999978,-0.60000002384,-0.94999998808,3993,1295,0,170,-2.96705961227,0,0,0
transmog3,0.00999999978,0.31000000238,-0.99000000954,3994,1296,16,170,3.05432605743,0,0,0
transmog4,1.50999999046,-1.88999998569,-0.99000000954,3995,1296,16,170,-2.96705961227,0,0,0
transmog5,2.00999999046,-2.99000000954,-0.94999998808,3996,1296,16,170,-2.82999992371,0,0,0
transmog6,0.00999999978,-0.5,-0.94999998808,3997,1296,16,170,-2.87979316711,0,0,0
transmog1,2.00999999046,2.50999999046,-0.94999998808,3998,1296,16,170,3.01999998093,0,0,0
transmog2,1.00999999046,1.40999996662,-0.99000000954,3999,1296,16,170,2.88000011444,0,0,0
mount,0,0,0,4000,1297,0,6,0,0,0,0.34999999404
player-rider,0,0,0,4001,1297,0,170,0,0,0,0
fanfare,0,0,0,4002,1297,0,426,0,0,0,0
mount,0,0,0,4003,1298,0,6,0,0,0,0.25
player-rider,0,0,0,4004,1298,0,170,0,0,0,0
item,0,0,0.10000000149,4005,1299,15,15,-2.61799383163,0,0,0.15000000596
mount1,0.05000000075,1.27999997139,-1.20000004768,4006,1300,0,170,2.22000002861,0,0,0.05000000075
pet1,0.00999999978,6.51000022888,-2.70000004768,4007,1300,0,170,2.56999993324,0,0,1
transmog1,-0.49000000954,-1.30999994278,-0.99000000954,4008,1300,0,170,-2.95000004768,0,0,0
mount1,0,1.32000005245,-1.16999995708,4009,1301,0,170,2.22000002861,0,0,0.05000000075
pet1,-6.42000007629,3.75999999046,-2.93000006676,4010,1301,0,170,2.50999999046,0,0,1
transmog1,-0.47999998927,-1.29999995232,-0.98000001907,4011,1301,0,170,-2.97000002861,0,0,0
mount,0,0,0,4012,1302,0,6,0,0,0,0.25
player-rider,0,0,0,4013,1302,0,170,0,0,0,0
creature,0,0,5,4014,1303,9,14,0.17453292012,0,0,0.25
creature,0,0,2.25,4016,1305,9,14,0.17453292012,0,0,0.10000000149
creature,0,0,2,4017,1306,8,14,0.17453292012,0,0,0.40000000596
creature,0,0,0,4018,1307,8,14,0.17453292012,0,0,1
pet,0,0,0,4019,1308,0,170,0,0,0,0.10000000149
pet,0,0,0,4020,1309,0,425,0,0,0,0.25
fanfare,0,0,0,4021,1309,0,426,0,0,0,0
pet,0,0,0,4022,1310,0,170,0,0,0,0
pet,0,0,0,4023,1311,0,425,0,0,0,0.25
fanfare,0,0,0,4024,1311,0,426,0,0,0,0
pet,0,0,0,4025,1312,0,170,0,0,0,0
pet,0,0,0,4026,1313,0,425,0,0,0,0
fanfare,0,0,0,4027,1313,0,426,0,0,0,0
mount,0,0,0,4028,1314,0,6,0,0,0,0.25
player-rider,0,0,0,4029,1314,0,170,0,0,0,0
mount,0,0,0,4030,1315,0,6,0,0,0,0.25
player-rider,0,0,0,4031,1315,0,170,0,0,0,0
fanfare,0,0,0,4032,1315,0,426,0,0,0,0
mount,0,0,0,4033,1316,0,6,0,0,0,0.25
player-rider,0,0,0,4034,1316,0,170,0,0,0,0
decor,0,0,0,4035,1317,14,253,0,0,0,1
decor,0,0,0,4036,1318,14,253,0,0,0,1
creature,0,0,-1.20000004768,4037,1319,9,14,0.17453292012,0,0,0.17499999702
pet,0,0,-0.64999961853,4038,1320,0,351,0,0,0,1
mount1,0,1.32000005245,-1.16999995708,4039,1321,0,170,2.22000002861,0,0,0.05000000075
pet1,-6.42000007629,4.5,-2.25,4040,1321,0,170,2.50999999046,0,0,1
transmog1,-0.47999998927,-1.29999995232,-0.98000001907,4041,1321,0,170,-2.97000002861,0,0,0
pet,0,0,0,4042,1322,0,425,0,0,0,0
fanfare,0,0,0,4043,1322,0,426,0,0,0,0
mount,0,0,0,4044,1323,0,6,0,0,0,0.25
player-rider,0,0,0,4045,1323,0,170,0,0,0,0
fanfare,0,0,0,4046,1323,0,426,0,0,0,0
mount1,3.84999990463,3.90000009537,-3.47000002861,4047,1324,0,170,2.69000005722,0,0,0
mount2,-6.98999977112,0.00999999978,1.75999999046,4048,1324,0,460,2.3900001049,0,0,0
mount3,-2.29999995232,-4.98000001907,-2.99000000954,4049,1324,0,170,-2.6400001049,0,0,0.05000000075
mount4,0.02999999933,3.02999997139,1.05999994278,4050,1324,0,170,-2.23000001907,0,0,0
mount,0,0,0,4051,1325,0,464,0,0,0,0.25
player-rider,0,0,0,4052,1325,0,170,0,0,0,0
mount,0,0,0,4053,1326,0,464,0,0,0,1
player-rider,0,0,0,4054,1326,0,170,0,0,0,0
fanfare,0,0,0,4055,1326,0,426,0,0,0,0
mount,0,0,0,4056,1327,0,6,0,0,0,0.25
player-rider,0,0,0,4057,1327,0,170,0,0,0,0
mount,0,0,0,4058,1328,0,6,0,0,0,0.25
player-rider,0,0,0,4059,1328,0,170,0,0,0,0
fanfare,0,0,0,4060,1328,0,426,0,0,0,0
mount,0,0,0,4061,1329,0,6,0,0,0,0.25
player-rider,0,0,0,4062,1329,0,170,0,0,0,0
mount1,8.46000003815,0.01999999955,-1.98000001907,4063,1330,0,170,-3.1400001049,0,0,0
mount2,-8.98999977112,1.90999996662,-1.48000001907,4064,1330,0,170,2.6400001049,0,0,0
mount3,-2.28999996185,-4.96999979019,-2.98000001907,4065,1330,0,170,-2.65000009537,0,0,0.05000000075
mount4,0.05000000075,3.04999995232,1.07000005245,4066,1330,0,170,-2.23000001907,0,0,0
mount,0,0,0,4067,1331,0,6,0,0,0,0.25
player-rider,0,0,0,4068,1331,0,170,0,0,0,0
mount,0,0,0,4069,1332,0,6,0,0,0,0.25
player-rider,0,0,0,4070,1332,0,170,0,0,0,0
fanfare,0,0,0,4071,1332,0,426,0,0,0,0
decor,0,0,0,4072,1333,14,253,0,0,0,1
decor,0,0,0,4073,1334,14,253,0,0,0,1
decor,0,0,0,4074,1335,14,253,0,0,0,1
decor,0,0,0,4075,1336,14,253,0,0,0,1
decor,0,0,0,4076,1337,14,253,0,0,0,1
decor,0,0,0,4077,1338,14,253,0,0,0,1
decor,0,0,0,4078,1339,14,253,0,0,0,1
pet,3.59999990463,0,-1.20000004768,4079,1340,0,374,0.33000001311,0,0,1
pet,0.1400000006,0,-3,4083,1344,0,330,0,0,0,1
pet,1.70000004768,0,-3.3599998951,4084,1345,0,335,0.0700000003,0,0,1
pet,1.70000004768,0,-3.1099998951,4085,1346,0,335,0.0700000003,0,0,1
pet,0,0,-1.04999995232,4086,1347,0,335,0.0700000003,0,0,1
pet,-0.25,0,-4.40000009537,4087,1348,0,354,0,0,0,1
pet,-0.25,0,-5.80999994278,4088,1349,0,354,0,0,0,1
pet,-0.40000000596,0,-1.45000004768,4089,1350,0,334,0.15999999642,0,0,1
pet,0.1400000006,0,-1.45000004768,4090,1351,0,334,0.15999999642,0,0,1
pet,0.1400000006,0,-1.45000004768,4091,1352,0,334,0.15999999642,0,0,1
pet,-0.15000000596,0,-1.04999995232,4092,1353,0,334,0.15999999642,0,0,1
pet,0.1400000006,0,-0.85000038147,4093,1354,0,334,0.15999999642,0,0,1
pet,0.1400000006,0,-0.46999999881,4094,1355,0,334,0.15999999642,0,0,1
mount,0,0,0,4095,1356,9,6,0,0,0,0.20000000298
rider,0,0,0,4096,1356,0,170,0,0,0,0
pet,0.5,0,-1.20000004768,4097,1357,0,368,0.05000000075,0,0,1
pet,0.20000000298,0,-1.45000004768,4099,1359,0,368,0.05000000075,0,0,1
pet,-0.55000001192,0,-2.70000004768,4102,1361,0,365,0.23000000417,0,0,1
mount1,0,0,0,4103,1362,0,6,0,0,0,0.25
player-rider1,0,0,0,4104,1362,0,170,0,0,0,0
fanfare,0,0,0,4105,1362,0,426,0,0,0,0
pet,4.25,0,-5.69999980927,4106,1363,0,300,0,0,0,1
creature,0,0,-1,4107,1364,8,462,0.17453292012,0,0,0.30000001192
pet,4.25,0,-4.90000009537,4108,1365,0,300,0,0,0,1
pet,-0.5,0,-3.1099998951,4109,1366,0,392,0.10000000149,0,0,1
pet,-0.1099999994,0,-0.89999997616,4110,1367,0,300,0,0,0,1
pet,-0.25,0,-2.45000004768,4111,1368,0,354,0,0,0,1
pet,-0.55000001192,0,-1.45000004768,4112,1369,0,347,0,0,0,1
pet,-0.15000000596,0,-1.04999995232,4113,1371,0,360,0,0,0,1
pet,0.25,0,-0.80000001192,4114,1372,0,360,0,0,0,1
pet,0,0,-2.20000004768,4115,1373,0,360,0,0,0,1
pet,-0.80000001192,0,-3.90000009537,4116,1374,0,360,0,0,0,1
mount1,0.02999999933,4.51000022888,-1.14999997616,4117,1375,0,170,-2.50999999046,0,0,0.05000000075
pet1,-11.86999988556,-1.24000000954,1.75999999046,4118,1375,0,170,2.29999995232,0,0,1
mount2,-2.36999988556,-2.99000000954,-0.79000002146,4120,1375,0,170,2.41000008583,0,0,0.05000000075
mount1,0.02999999933,4.51000022888,-1.14999997616,4121,1376,0,170,-2.50999999046,0,0,0.05000000075
pet1,-11.86999988556,-1.24000000954,1.75999999046,4122,1376,0,170,2.29999995232,0,0,1
mount2,-2.36999988556,-2.99000000954,-0.79000002146,4123,1376,0,170,2.41000008583,0,0,0.05000000075
pet,0,0,0,4124,1377,0,170,0,0,0,0
pet,0,0,0,4125,1378,0,425,0,0,0,1
fanfare,0,0,0,4126,1378,0,426,0,0,0,0
mount,0,0,0,4127,1379,0,6,0,0,0,0.25
player-rider,0,0,0,4128,1379,0,170,0,0,0,0
fanfare,0,0,0,4129,1379,0,426,0,0,0,0
creature,0,0,0,4131,1380,0,0,0,0,0,0
creature,0,0,0.10000000149,4170,1399,8,14,0.17453292012,0,0,0.40000000596
dwarf-male,0.01999999955,0.01999999955,0.05000000075,4276,1412,2,174,-0.95999997854,0,0,4.80000019073
scourge-male,0,0,0,4277,1412,2,174,-0.95999997854,0,0,19
pandaren,0,0,0.0700000003,4278,1412,2,170,-0.95999997854,0,0,0.37000000477
player,0.01999999955,0.01999999955,0.01999999955,4279,1412,2,170,-0.95999997854,0,0,0
tauren-male,0,0,0.10000000149,4280,1412,2,170,-0.95999997854,0,0,0.28999999166
gnome,0,0,0.02999999933,4281,1412,2,170,-0.95999997854,0,0,2.04999995232
worgen-male,0,0,-0.03999999911,4282,1412,2,170,-0.95999997854,0,0,0.20000000298
draenei-male,0,0,0.1400000006,4283,1412,0,170,-0.95999997854,0,0,0.49000000954
goblin-male,0,0,0.01999999955,4284,1412,2,170,-0.95999997854,0,0,6.30000019073
goblin-female,0,0,0.03999999911,4285,1412,2,170,-0.95999997854,0,0,4
orc,0,0,0.05999999866,4286,1412,2,170,-0.95999997854,0,0,0.33000001311
tauren-female,0,0,0.10000000149,4287,1412,2,170,-0.95999997854,0,0,0.41999998689
troll-male,0,0,-0.05999999866,4288,1412,2,170,-0.95999997854,0,0,0.07999999821
troll-female,0,0,0,4289,1412,2,170,-0.95999997854,0,0,0.64999997616
scourge-female,0,0,-0.00999999978,4290,1412,2,170,-0.95999997854,0,0,3.29999995232
lightforgeddraenei-male,0,0,0.12999999523,4291,1412,0,170,-0.95999997854,0,0,0.49000000954
lightforgeddraenei-female,0,0,0.03999999911,4292,1412,2,170,-0.95999997854,0,0,0.80000001192
highmountaintauren-male,0,0,0.10000000149,4293,1412,2,170,-0.95999997854,0,0,0.28999999166
highmountaintauren-female,0,0,0.10000000149,4294,1412,2,170,-0.95999997854,0,0,0.41999998689
magharorc-female,0,0,0.05000000075,4295,1412,2,170,-0.95999997854,0,0,0.18000000715
darkirondwarf-male,0,0,0.0700000003,4296,1412,2,174,-0.95999997854,0,0,4.94999980927
mechagnome-female,0,0,0.07999999821,4297,1412,2,170,-0.95999997854,0,0,1.20000004768
druid-travel-form,0.10000000149,0,0,4298,1412,2,229,-0.95999997854,0,0,0
druid-acquatic-form,0.10000000149,0,-0.20000000298,4299,1412,2,230,-0.95999997854,0,0,0
druid-flight-form,0.10000000149,0,-0.20000000298,4300,1412,2,231,-0.95999997854,0,0,0.20000000298
druid-moonkin-form,0.10000000149,0,0,4301,1412,2,232,-0.95999997854,0,0,0
earthendwarf-male,0,0,0.03999999911,4302,1412,2,174,-0.95999997854,0,0,2.70000004768
earthendwarf-female,0,0,0,4303,1412,2,170,-0.95999997854,0,0,1
dracthyr-alt,0,0,0,4304,1412,2,170,-0.95999997854,0,0,1
animal-form,0.10000000149,0,0,4305,1412,2,226,-0.95999997854,0,0,0
nightelf,0,0,-0.15000000596,4306,1412,2,170,-0.95999997854,0,0,0
harronir,0,0,0,4307,1412,0,0,-0.95999997854,0,0,0.60000002384
harronir-female,0,0,0,4308,1412,0,0,-1.12999999523,0,0,1
zandalaritroll,0,0,0.05000000075,4309,1412,2,170,-0.95999997854,0,0,0.86000001431
kultiran-male,0,0,0.01999999955,4310,1412,2,170,-0.95999997854,0,0,0.49000000954
magharorc-male,0,0,0.1099999994,4311,1412,2,170,-0.95999997854,0,0,0.33000001311
kultiran-female,0,0,0,4312,1412,2,170,-0.95999997854,0,0,1.12000000477
worgen-female,0,0,0,4313,1412,2,170,-0.95999997854,0,0,1.20000004768
draenei-female,0,0,0.05000000075,4314,1412,2,170,-0.95999997854,0,0,1.00999999046
vulpera-female,-0.12999999523,0.20000000298,0.03999999911,4315,1412,2,174,-0.95999997854,0,0,8
vulpera-male,-0.12999999523,0.20000000298,0.03999999911,4316,1412,2,174,-0.95999997854,0,0,5
mechagnome-male,0,0,0.07999999821,4317,1412,2,170,-0.95999997854,0,0,1.39999997616
druid-bear-form,0.10000000149,0,0,4318,1412,2,228,-0.95999997854,0,0,0.20000000298
druid-cat-form,-0.20000000298,0,0.20000000298,4319,1412,2,227,-0.95999997854,0,0,0
dracthyr,-0.5,0.80000001192,-0.10000000149,4320,1412,2,170,-0.95999997854,0,0,0.12999999523
decor,0.00999999978,0.00999999978,0.00999999978,4321,1413,0,170,0,0,0,0
decor,0.01999999955,0.01999999955,0.01999999955,4322,1414,0,170,1.57000005245,0,0,0
fanfare,0,0,0,4323,1414,0,170,0,0,0,0
mount1,0.00999999978,0.50999999046,-1.49000000954,4324,1415,0,170,-2.57999992371,0,0,0
transmog1,0.02999999933,-1.49000000954,-1.28999996185,4325,1415,0,170,2.72000002861,0,0,0
mount1,0,0.50999999046,-1.69000005722,4326,1416,0,170,-2.57999992371,0,0,0.07999999821
transmog1,0,-1.49000000954,-1.10000002384,4327,1416,0,170,2.72000002861,0,0,0
mount,0,0,0,4328,1417,0,6,0,0,0,0.25
player-rider,0,0,0,4329,1417,0,170,0,0,0,0
mount,0,0,0,4330,1418,0,6,0,0,0,0.25
player-rider,0,0,0,4331,1418,0,170,0,0,0,0
fanfare,0,0,0,4332,1418,0,426,0,0,0,0
mount,0,0,0,4333,1419,0,6,0,0,0,0.25
player-rider,0,0,0,4334,1419,0,170,0,0,0,0
mount,0,0,0,4335,1420,0,6,0,0,0,0.25
player-rider,0,0,0,4336,1420,0,170,0,0,0,0
fanfare,0,0,0,4337,1420,0,426,0,0,0,0
pet,0,0,0,4338,1421,0,425,0,0,0,0
pet,0,0,-1.5,4339,1422,0,170,0,0,0,0
fanfare,0,0,0,4340,1422,0,426,0,0,0,0
mount,0,0,0,4345,1425,0,6,0,0,0,0.25
player-rider,0,0,0,4346,1425,0,170,0,0,0,0
mount,0,0,0,4347,1426,0,6,0,0,0,0.25
player-rider,0,0,0,4348,1426,0,170,0,0,0,0
