Name_lang,Description_lang,ID,Pos_0,Pos_1,Pos_2,PortLocID,PlayerConditionID,UiTextureAtlasMemberID,Flags,WMOGroupID,PoiDataType,PoiData,Field_9_1_0_38783_011,ContinentID,AreaID,WorldStateID,Field_10_0_0_45141_012,UiWidgetSetID,UiTextureKitID,Field_9_1_0_38783_017,Importance,Icon
"High Perch","Construct a tower, providing fast|naccess to captured locations.",5536,-1193.7800292969,-1900.1600341797,87.52619934082,0,54426,7204,5055,0,0,0,0,1876,9439,0,0,11,0,0,2,0
"Circle of Elements","Construct a Spirit Lodge to bring|npowerful caster units to your army.",5537,-1186.3800048828,-2210.4499511719,57.85950088501,0,54427,7201,5055,0,0,0,0,1876,9439,0,0,6,0,0,2,0
"Circle of Elements","Construct a Spirit Lodge to bring|npowerful caster units to your army.",5538,-1186.3800048828,-2210.4499511719,57.85950088501,0,54429,7204,5055,0,0,0,0,1876,9439,0,0,6,0,0,2,0
"Drywhisker Mine","Allows for the collection of Iron.",5539,-1003.0300292969,-2307.0600585938,32.25339889526,0,54430,7205,5055,57470,0,0,0,1876,9439,0,0,8,0,0,2,0
"Drywhisker Mine","Allows for the collection of Iron.",5540,-1003.0300292969,-2307.0600585938,32.25339889526,0,54431,7202,5055,57470,0,0,0,1876,9439,0,0,8,0,0,2,0
Newstead,"Construct a Bestiary to recruit|nmounted troops.",5541,-1085.5799560547,-1688,35.5890007019,0,54432,7201,5055,0,0,0,0,1876,9439,0,0,9,0,0,2,0
Newstead,"Construct a Bestiary to recruit|nmounted troops.",5542,-1085.5799560547,-1688,35.5890007019,0,54433,7204,5055,0,0,0,0,1876,9439,0,0,9,0,0,2,0
"Valorcall Pass","Train Demolishers to lay siege to Stromgarde.",5543,-1337.4899902344,-1840.3499755859,62.57189941406,0,54434,7201,5055,0,0,0,0,1876,9439,0,0,0,0,0,0,0
"Valorcall Pass","Capture to lay siege to Stromgarde.",5544,-1337.4899902344,-1840.3499755859,62.57189941406,0,54435,7204,5055,0,0,0,0,1876,9439,0,0,0,0,0,0,0
"Valorcall Pass",Horde,5545,-1320.3299560547,-1849.5,62.81470108032,0,54434,7201,5055,0,0,0,0,1943,9679,0,0,0,0,0,0,0
"Valorcall Pass",Alliance,5546,-1320.3299560547,-1849.5,62.81470108032,0,54435,7204,5055,0,0,0,0,1943,9679,0,0,0,0,0,0,0
"Stormgarde Keep",Horde,5547,-1570.3699951172,-1803.2099609375,67.58020019531,0,54438,7171,5052,0,0,0,0,1876,9439,0,0,0,0,0,0,0
"Drywhisker Mine","Allows for the collection of Iron.",5549,-1003.0300292969,-2307.0600585938,32.25339889526,0,63902,7199,5055,57470,0,0,0,1876,0,0,0,8,0,0,2,0
"Circle of Elements","Construct a Spirit Lodge to bring|npowerful caster units to your army.",5550,-1186.3800048828,-2210.4499511719,57.85950088501,0,63903,7197,5055,0,0,0,0,1876,0,0,0,6,0,0,2,0
"The Antechamber of Ulduar",,5551,980.03643798828,-10.46875,418.59457397461,0,0,6783,4484,0,3,148,0,603,4273,0,0,0,0,0,0,0
"The Grand Approach",,5552,1493.2742919922,-24.31597328186,420.96661376953,0,0,6783,4484,24460,3,147,0,603,4273,0,0,0,0,0,0,0
"The Inner Sanctum of Ulduar",,5553,1805.734375,-23.87673568726,453.63961791992,0,0,6783,4484,24082,3,149,0,603,4273,0,0,0,0,0,0,0
"The Prison of Yogg-Saron",,5554,1903.1458740234,248.41145324707,418.27621459961,0,0,6782,4484,24086,3,150,0,603,4273,0,0,0,0,0,0,0
"The Inner Sanctum of Ulduar",,5555,1904.1528320312,286.00869750977,417.25225830078,0,0,6783,4484,25884,3,149,0,603,4273,0,0,0,0,0,0,0
"The Spark of Imagination",,5556,2268.109375,292.43923950195,419.28662109375,0,0,6782,4484,25933,3,151,0,603,4273,0,0,0,0,0,0,0
"The Inner Sanctum of Ulduar",,5557,2343.4497070312,2570.9028320312,419.28204345703,0,0,6783,4484,25963,3,149,0,603,4273,0,0,0,0,0,0,0
Northfold,Horde,5559,-867.33508300781,-2112.1354980469,67.04379272461,0,21439,7171,5055,39007,0,0,0,1876,9439,0,0,0,0,0,0,0
"Destroyed Great Hall","Capture and Rebuild!",5560,-867.33502197266,-2112.1398925781,67.043800354,0,56243,7225,5052,0,0,0,0,1876,0,0,0,5,0,0,2,0
Zidormi,"Travel through time to another point in Silithus' history.",5561,-6467.58984375,-219.78700256348,5.01771020889,0,55600,0,5511,0,0,0,0,1,1377,0,0,0,0,0,0,193
Zidormi,"Travel through time to another point in the Blasted Lands' history.",5562,-10761.099609375,-2957.7299804688,58.21210098267,0,81408,0,5511,0,0,0,0,0,4,0,0,0,0,0,0,193
Zidormi,"Travel through time to another point in Dustwallow Marsh's history.",5563,-3766.8999023438,-3910.2600097656,11.34560012817,0,55188,0,5511,0,0,0,0,1,15,0,0,0,0,0,0,193
Zidormi,"Travel through time to another point in Kun-Lai Summit's history.",5564,3830.4499511719,1801.8000488281,950.43402099609,0,55189,0,5511,0,0,0,0,870,5841,0,0,0,0,0,0,193
"The Drain",,5565,133.83680725098,-2745.0278320312,4.02724885941,0,0,6782,4484,57121,3,975,0,1771,0,0,0,0,0,0,0,0
"Tol Dagor",,5566,139.55035400391,-2737.0244140625,5.36960220337,0,0,6783,4484,56286,3,974,0,1771,0,0,0,0,0,0,0,0
"The Drain",,5567,193.45486450195,-2693.6823730469,29.19100570679,0,0,6781,4356,55955,3,975,0,1771,0,0,0,0,0,0,0,0
"The Brig",,5568,188.21180725098,-2700.7690429688,25.51439285278,0,0,6784,4356,55955,3,976,0,1771,0,0,0,0,0,0,0,0
"Detention Block",,5569,104.01735687256,-2653.8107910156,40.79705810547,0,0,6784,4356,55953,3,977,0,1771,0,0,0,0,0,0,0,0
"The Brig",,5570,102.2031326294,-2656.6372070312,43.13875579834,0,0,6781,4356,55953,3,976,0,1771,0,0,0,0,0,0,0,0
"Officer's Quarters",,5571,122.70139312744,-2627.8698730469,51.20071029663,0,0,6784,4356,55956,3,978,0,1771,0,0,0,0,0,0,0,0
"Detention Block",,5572,120.35069274902,-2631.2414550781,53.91382598877,0,0,6781,4356,55956,3,977,0,1771,0,0,0,0,0,0,0,0
"Overseer's Redoubt",,5573,184.07986450195,-2703.9357910156,59.72605514526,0,0,6784,4356,56132,3,979,0,1771,0,0,0,0,0,0,0,0
"Officer's Quarters",,5574,208.24305725098,-2696.1145019531,59.44668960571,0,0,6781,4356,56801,3,978,0,1771,0,0,0,0,0,0,0,0
"Overseer's Summit",,5575,176.78100585938,-2743.9499511719,59.44680023193,0,0,6784,4356,56801,3,980,0,1771,0,0,0,0,0,0,0,0
"Overseer's Redoubt",,5576,193.61111450195,-2719.7221679688,71.6075668335,0,0,6781,4356,55952,3,979,0,1771,0,0,0,0,0,0,0,0
"Locked Prison Grate",,5577,137.92881774902,-2651.8872070312,28.87954711914,0,0,6093,4484,56129,3,974,0,1771,0,0,0,0,0,0,0,0
"Locked Prison Grate",,5578,154.83680725098,-2702.8332519531,28.87954711914,0,0,6093,4484,56129,3,974,0,1771,0,0,0,0,0,0,0,0
"Locked Prison Grate",,5579,117.42360687256,-2667.7951660156,59.57373809814,0,0,6093,4484,55962,3,974,0,1771,0,0,0,0,0,0,0,0
"Locked Prison Grate",,5580,154.56944274902,-2702.7622070312,59.57373809814,0,0,6093,4484,55962,3,974,0,1771,0,0,0,0,0,0,0,0
Barracks,"Primary troop production building.",5581,-924.06298828125,-2084.2399902344,65.44049835205,0,56015,7164,5052,0,0,0,0,1876,9439,0,0,7,0,0,2,0
"Altar of Storms","Access to powerful player bonuses.",5582,-809.20501708984,-2078.8400878906,69.25939941406,0,56017,7165,5052,0,0,0,0,1876,9439,0,0,112,0,0,2,0
Workshop,"Vehicle production building.",5583,-809.63000488281,-2016.1099853516,64.89019775391,0,56019,7167,5052,0,0,0,0,1876,9439,0,0,114,0,0,2,0
"Great Hall","Main structure which improves the base.",5585,-853.73297119141,-2134.1398925781,120.66600036621,0,63837,7171,5052,0,0,0,0,1876,9439,0,0,5,0,0,2,0
Barracks,"Primary troop production building.",5586,-924.06298828125,-2084.2399902344,65.44049835205,0,56016,7169,5052,0,0,0,0,1876,9439,0,0,7,0,0,2,0
"Altar of Storms","Access to powerful player bonuses.",5587,-809.20501708984,-2078.8400878906,69.25939941406,0,56018,7170,5052,0,0,0,0,1876,9439,0,0,112,0,0,2,0
Workshop,"Vehicle production building.",5588,-809.63000488281,-2016.1099853516,64.89019775391,0,56020,7173,5052,0,0,0,0,1876,9439,0,0,114,0,0,2,0
Armory,"Upgrade the weapons and armor of units.",5589,6755.169921875,-49.18069839478,42.91579818726,0,64883,8580,5052,0,0,0,0,2111,10084,0,0,12,0,0,2,0
Stronghold,Horde,5590,-853.73297119141,-2134.1398925781,120.66600036621,0,56810,7171,5052,0,0,0,0,1876,9439,0,0,5,0,0,0,0
"Stromgarde Keep","Assault and defeat the enemy commander.",5592,-1675.3472900391,-1802.6857910156,80.01095581055,0,63904,7160,5052,0,0,0,0,1876,0,0,0,0,0,0,2,0
Fortress,Horde,5593,-853.73297119141,-2134.1398925781,120.66600036621,0,56809,7171,5052,0,0,0,0,1876,9439,0,0,5,0,0,0,0
"The Cellar",,5595,-589.74133300781,-251.77604675293,191.37007141113,0,0,6784,4484,57433,3,1017,0,1862,9424,0,0,0,0,0,0,0
"The Cellar",,5596,-463.34375,-300.72222900391,226.7594909668,0,0,6781,4484,56829,3,1017,0,1862,9424,0,0,0,0,0,0,0
Upstairs,,5598,-572.06427001953,-259.34027099609,236.49006652832,0,0,6784,4484,56804,3,1016,0,1862,9424,0,0,0,0,0,0,0
Upstairs,,5599,-510,-207.39410400391,236.60292053223,0,0,6784,4484,57177,3,1016,0,1862,9424,0,0,0,0,0,0,0
"The Grand Foyer",,5601,-555.71179199219,-259.81771850586,245.6690826416,0,0,6781,4484,56804,3,1015,0,1862,9424,0,0,0,0,0,0,0
"The Grand Foyer",,5603,-575.03472900391,-182.82118225098,249.43199157715,0,0,6781,4484,56805,3,1015,0,1862,9424,0,0,0,0,0,0,0
"The Grand Foyer",,5604,-492.43402099609,-207.46701049805,248.36689758301,0,0,6781,4484,57177,3,1015,0,1862,9424,0,0,0,0,0,0,0
"The Grand Foyer",,5605,-512.49481201172,-208.23091125488,225.10954284668,0,0,6784,4484,56811,3,1015,0,1862,9424,0,0,0,0,0,0,0
"The Grand Foyer",,5606,-465.48611450195,-300.80902099609,226.41589355469,0,0,6784,4484,56811,3,1015,0,1862,9424,0,0,0,0,0,0,0
"The Cellar",,5608,-488.95138549805,-208.02951049805,236.02911376953,0,0,6781,4484,57177,3,1017,0,1862,9424,0,0,0,0,0,0,0
Catacombs,,5609,-539.60241699219,-231.98263549805,211.71992492676,0,0,6781,4484,57433,3,1018,0,1862,0,0,0,0,0,0,0,0
Upstairs,,5610,-552.55902099609,-182.55035400391,239.5191192627,0,0,6784,4484,56805,3,1016,0,1862,9424,0,0,0,0,0,0,0
"The Rupture",,5612,-526.94268798828,-288.84027099609,182.60835266113,0,0,6781,4484,57433,3,1029,0,1862,0,0,0,0,0,0,0,0
Catacombs,,5613,-489.67013549805,-328.36459350586,159.33305358887,0,0,6784,4484,56924,3,1018,0,1862,0,0,0,0,0,0,0,0
"Ruins of Undercity",,5614,1594.3385009766,240.28819274902,-52.14296340942,0,62729,0,541,0,0,0,0,0,85,0,0,0,0,0,4,49
"High Perch","Construct a tower, providing fast|naccess to captured locations.",5615,-1206.8299560547,-1902.9000244141,87.52339935303,0,54426,7204,5055,0,0,0,0,1943,9679,0,0,121,0,0,2,0
"High Perch","Construct a tower, providing fast|naccess to captured locations.",5616,-1206.8299560547,-1902.9000244141,87.52339935303,0,54425,7201,5055,0,0,0,0,1943,9679,0,0,121,0,0,2,0
"Northfold Crossing",Alliance,5617,-1030.0699462891,-1986.3599853516,60.68539810181,0,54424,7204,5055,0,0,0,0,1943,9679,0,0,0,0,0,0,0
"Northfold Crossing",Horde,5618,-1030.0699462891,-1986.3599853516,60.68539810181,0,54423,7201,5055,0,0,0,0,1943,9679,0,0,0,0,0,0,0
"Circle of Elements","Construct an Arcane Sanctum to bring|npowerful caster units to your army.",5619,-1186.3800048828,-2210.4499511719,57.85950088501,0,54427,7201,5055,0,0,0,0,1943,9679,0,0,116,0,0,2,0
"Circle of Elements","Construct an Arcane Sanctum to bring|npowerful caster units to your army.",5620,-1186.3800048828,-2210.4499511719,57.85950088501,0,54429,7204,5055,0,0,0,0,1943,9679,0,0,116,0,0,2,0
"Circle of Elements","Construct an Arcane Sanctum to bring|npowerful caster units to your army.",5621,-1186.3800048828,-2210.4499511719,57.85950088501,0,63899,7197,5055,0,0,0,0,1943,0,0,0,116,0,0,2,0
Newstead,"Construct a Stable to recruit|nmounted troops.",5622,-1085.5799560547,-1688,35.5890007019,0,54433,7204,5055,0,0,0,0,1943,9679,0,0,119,0,0,2,0
Newstead,"Construct a Stable to recruit|nmounted troops.",5623,-1085.5799560547,-1688,35.5890007019,0,54432,7201,5055,0,0,0,0,1943,9679,0,0,119,0,0,2,0
Ar'gorok,"Assault and defeat the enemy commander.",5624,-881.65197753906,-2091.169921875,61.35160064697,0,63901,7171,5052,0,0,0,0,1943,0,0,0,0,0,0,2,0
"Highlands Mill","Allows for collection of wood.",5625,-1355.9300537109,-1554.9699707031,54.9706993103,0,61390,7203,5055,0,0,0,0,1943,9679,0,0,120,0,0,2,0
"Highlands Mill","Allows for collection of wood.",5626,-1355.9300537109,-1554.9699707031,54.9706993103,0,61389,7198,5055,0,0,0,0,1943,9679,0,0,120,0,0,2,0
"Galson's Lode","Allows for the collection of Iron.",5627,-1420.2199707031,-2143.9399414062,52.62220001221,0,61387,7205,5055,0,0,0,0,1943,9679,0,0,118,0,0,2,0
"Galson's Lode","Allows for the collection of Iron.",5628,-1420.2199707031,-2143.9399414062,52.62220001221,0,61386,7202,5055,0,0,0,0,1943,9679,0,0,118,0,0,2,0
"Galson's Lode","Allows for the collection of Iron.",5629,-1420.2199707031,-2143.9399414062,52.62220001221,0,63900,7199,5055,57469,0,0,0,1943,9679,0,0,118,0,0,2,0
Zidormi,"Travel through time to another point in Tirisfal Glades' history.",5757,1945.6099853516,-105.15299987793,41.65140151978,0,62762,0,5511,0,0,0,0,0,85,0,0,0,0,0,0,193
Zidormi,"Travel through time to another point in Darkshore's history.",5760,7168.5498046875,-141.97599792481,20.46319961548,0,67263,0,5511,0,0,0,0,1,148,0,0,0,0,0,0,193
Upstairs,,5792,-597.42883300781,-181.92707824707,239.19458007813,0,0,6784,4484,56805,3,1016,0,1862,9424,0,0,0,0,0,0,0
"Remains of Darnassus",,5793,9951.75,2254.5,1335.4200439453,0,68086,0,541,0,0,0,0,1,141,0,0,0,0,84,3,47
"Ruin's Descent",,5794,-269.22396850586,-256.39758300781,1120.8676757812,0,63161,6781,4484,0,3,1149,0,1861,9389,0,0,0,0,0,0,0
"Ring of Containment",,5796,-6.25,-255.35243225098,695.30908203125,0,0,6784,4484,56524,3,1150,0,1861,9389,0,0,0,0,0,0,0
"Hall of Sanitation",,5797,-1.97569441795,-255.64930725098,695.32452392578,0,0,6781,4484,57608,3,1149,0,1861,9389,0,0,0,0,0,0,0
"Archives of Eternity",,5798,254.55381774902,-27.203125,704.12170410156,0,0,6782,4484,57392,3,1151,0,1861,9389,0,0,0,0,0,0,0
"Ring of Containment",,5799,255.45486450195,-20.90104103088,704.12176513672,0,0,6783,4484,58332,3,1150,0,1861,9389,0,0,0,0,0,0,0
"Plague Vault",,5800,480.27603149414,-255.27604675293,704.12170410156,0,0,6784,4484,57391,3,1152,0,1861,9389,0,0,0,0,0,0,0
"Ring of Containment",,5801,491.87847900391,-255.06770324707,704.12164306641,0,0,6781,4484,58313,3,1150,0,1861,9389,0,0,0,0,0,0,0
"Gallery of Failures",,5802,255.46701049805,-480.94445800781,704.12188720703,0,0,6783,4484,57393,3,1153,0,1861,9389,0,0,0,0,0,0,0
"Ring of Containment",,5803,254.99479675293,-494.96008300781,704.12182617188,0,0,6782,4484,58329,3,1150,0,1861,9389,0,0,0,0,0,0,0
"Chamber of Corruption",,5804,255.06076049805,-255.53819274902,624.36956787109,0,63163,6781,4484,57482,3,1155,0,1861,9389,0,0,0,0,0,0,0
"The Oblivion Door",,5805,212.06944274902,-260.86807250977,543.13177490234,0,0,6784,4484,57482,3,1154,0,1861,9389,0,0,0,0,0,0,0
"Destroyed Town Hall","Capture and Rebuild!",5806,-1668.5999755859,-1803.0699462891,80.01210021973,0,63165,7225,5052,0,0,0,0,1943,0,0,0,5,0,0,2,0
"Town Hall","Main structure which improves the base.",5807,-1668.5999755859,-1803.0699462891,80.01210021973,0,63166,7160,5052,0,0,0,0,1943,9679,0,0,5,0,0,2,0
Barracks,"Primary troop production building.",5809,-1535.3900146484,-1734.4899902344,67.58020019531,0,63168,7164,5052,0,0,0,0,1943,9679,0,0,7,0,0,2,0
Barracks,"Primary troop production building.",5810,-1535.3900146484,-1734.4899902344,67.58020019531,0,63175,7158,5052,0,0,0,0,1943,9679,0,0,7,0,0,2,0
Armory,"Upgrade the weapons and armor of units.",5812,-1569.5799560547,-1909.9399414062,67.58020019531,0,63179,7163,5052,0,0,0,0,1943,9679,0,0,12,0,0,2,0
Armory,"Upgrade the weapons and armor of units.",5813,-1569.5799560547,-1909.9399414062,67.58020019531,0,63180,7157,5052,0,0,0,0,1943,9679,0,0,12,0,0,0,0
"Altar of Kings","Access to powerful player bonuses.",5814,-1653.8299560547,-1896.5799560547,84.09839630127,0,63181,7165,5052,0,0,0,0,1943,9679,0,0,112,0,0,2,0
"Altar of Kings","Access to powerful player bonuses.",5815,-1653.8299560547,-1896.5799560547,84.09839630127,0,63182,7159,5052,0,0,0,0,1943,9679,0,0,112,0,0,2,0
Workshop,"Vehicle production building.",5816,-1515.8199462891,-1855.0799560547,68.35279846191,0,63183,7167,5052,0,0,0,0,1943,9679,0,0,114,0,0,2,0
Workshop,"Vehicle production building.",5817,-1515.8199462891,-1855.0799560547,68.35279846191,0,63184,7162,5052,0,0,0,0,1943,9679,0,0,114,0,0,2,0
Keep,Alliance,5818,-1668.5999755859,-1803.0699462891,80.01210021973,0,63185,7160,5052,0,0,0,0,1943,9679,0,0,5,0,0,2,0
Castle,Alliance,5819,-1668.5999755859,-1803.0699462891,80.01210021973,0,63186,7160,5052,0,0,0,0,1943,9679,0,0,5,0,0,2,0
"Storm's End",,5823,3631.3471679688,-1353.59375,156.49559020996,0,0,6783,4484,56816,3,1040,0,1864,8638,0,0,0,0,0,0,0
"The Blessed Path",,5824,3622.4973144531,-1369.3576660156,160.49522399902,0,0,6782,4484,57064,3,1039,0,1864,8638,0,0,0,0,0,0,0
"The Bazaar of Watchful Eyes",,5825,3758.0300292969,3404.6398925781,-1.25443994999,0,0,6782,4484,55054,3,1043,0,1877,9527,0,0,0,0,0,0,0
"The Galvanized Grotto",,5826,3814.669921875,3446.9499511719,-0.91556602716,0,0,6782,4484,53675,3,1038,0,1877,9527,0,0,0,0,0,0,0
"Ruin's Descent",,5828,1087.703125,1333.828125,1.13318502903,0,0,6782,4484,57252,3,1042,0,1841,9391,0,0,0,0,0,0,0
"The Underrot",,5829,1113.3559570312,1344.4201660156,5.02824163437,0,0,6783,4484,58309,3,1041,0,1841,9391,0,0,0,0,0,0,0
"Siege of Boralus",Dungeon,5830,-211.11631774902,-1560.8298339844,2.83735823631,0,923,6091,17062,58757,1,1023,0,1643,9694,0,0,0,0,0,0,0
"Tol Dagor",Dungeon,5831,27.36284828186,-2655.0903320312,24.10298919678,0,0,6091,17062,58682,1,1002,0,1643,8978,0,0,0,0,0,0,0
"Waycrest Manor",Dungeon,5832,784.93231201172,3372.3125,232.45700073242,0,0,6091,17062,58271,1,1021,0,1643,9561,0,0,0,0,0,0,0
"Siege of Boralus",Dungeon,5833,1099.6649169922,-622.72393798828,17.54578971863,0,924,6091,678,59088,1,1023,0,1643,8717,0,0,0,0,0,0,0
Freehold,Dungeon,5834,-1582.6961669922,-1284.9410400391,36.63735580444,0,0,6091,17062,56418,1,1001,0,1643,9135,0,0,0,0,0,0,0
"Shrine of the Storm",Dungeon,5835,4154.921875,-1118.15625,158.31896972656,0,0,6091,17062,58336,1,1036,0,1643,9767,0,0,0,0,0,0,0
"The MOTHERLODE!!",Dungeon,5836,-1996.8107910156,961.49829101563,5.93185806274,0,63269,6091,17062,0,1,1012,0,1642,8665,0,0,0,0,0,0,0
"The MOTHERLODE!!",Dungeon,5837,-2657.3542480469,2383.6457519531,7.1816239357,0,924,6091,17062,0,1,1012,0,1642,8965,0,0,0,0,0,0,0
Atal'Dazar,Dungeon,5838,-848.49133300781,2025.1875,726.5107421875,0,0,6091,17062,57574,1,968,0,1642,9404,0,0,0,0,0,0,0
"Kings' Rest",Dungeon,5839,-848.25866699219,2528.3879394531,731.57470703125,0,0,6091,17062,57564,1,1041,0,1642,9404,0,0,0,0,0,0,0
"Temple of Sethraliss",Dungeon,5840,3180.890625,3152.0791015625,121.53740692139,0,0,6091,17062,56169,1,1030,0,1642,8875,0,0,0,0,0,0,0
"The Underrot",Dungeon,5841,1263.0504150391,753.74133300781,-273.54806518555,0,0,6091,17062,58241,1,1022,0,1642,9807,0,0,0,0,0,0,0
Uldir,Raid,5842,1320.0572509766,601.89581298828,-165.38079833984,0,0,6092,17062,58345,1,1031,0,1642,9807,0,0,0,0,0,0,0
"Return to Zuldazar",,5843,-393.29998779297,4122.2001953125,1.20000004768,0,64031,8317,5511,0,0,0,0,1643,8721,0,0,0,0,0,0,0
"Return to Zuldazar",,5844,-218.89999389648,-1528.0999755859,1.39999997616,0,64030,8317,5511,0,0,0,0,1643,8567,0,0,0,0,0,0,0
"Return to Zuldazar",,5845,4235.7998046875,394.5,0.60000002384,0,64029,8317,5511,0,0,0,0,1643,9042,0,0,0,0,0,0,0
"Return to Boralus",,5846,2780.4099121094,4190.4799804688,9.895819664,0,64034,8316,5511,0,0,0,0,1642,8501,0,0,0,0,0,0,0
"Return to Boralus",,5847,2123.3999023438,186.5,0.40000000596,0,64033,8316,5511,0,0,0,0,1642,8500,0,0,0,0,0,0,0
"Return to Boralus",,5848,-2628,2285.5,12.39999961853,0,64032,8316,5511,0,0,0,0,1642,8499,0,0,0,0,0,0,0
"War Headquarters (PvP)",,5849,1048.7800292969,-286.41799926758,0.84652501345,0,67372,0,135,0,0,0,0,1643,9407,0,0,0,0,0,0,46
"War Headquarters (PvP)",,5850,-1901.1899414062,1338.4899902344,43.69309997559,0,67371,0,135,0,0,0,0,1642,9543,0,0,0,0,0,0,48
"The Grand Foyer",,5851,-553.51043701172,-385.5625,249.4944152832,0,0,6781,4484,56827,3,1015,0,1862,9424,0,0,0,0,0,0,0
Upstairs,,5852,-552.56427001953,-377.80383300781,236.02848815918,0,0,6784,4484,56827,3,1016,0,1862,9424,0,0,0,0,0,0,0
Warfront,,5853,-2036.3385009766,725.39929199219,5.93185806274,0,66592,8025,4104,0,2,143707,0,1642,0,0,0,0,0,0,0,0
Warfront,,5854,1025.1353759766,-470.70834350586,44.32817840576,0,66591,8024,4104,57429,2,143709,0,1643,0,0,0,0,0,0,0,0
Barracks,"Primary troop production building.",5857,-1535.3900146484,-1734.4899902344,67.58020019531,0,64290,7294,5052,0,0,0,0,1943,9679,0,0,7,0,0,2,0
Barracks,"Primary troop production building.",5858,-924.06298828125,-2084.2399902344,65.44049835205,0,64309,7299,5052,0,0,0,0,1876,9439,0,0,7,0,0,2,0
"Altar of Storms","Access to powerful player bonuses.",5859,-809.20501708984,-2078.8400878906,69.25939941406,0,64310,7300,5052,0,0,0,0,1876,9439,0,0,112,0,0,2,0
"Altar of Kings","Access to powerful player bonuses.",5860,-1653.8299560547,-1896.5799560547,84.09839630127,0,64311,7295,5052,0,0,0,0,1943,9679,0,0,112,0,0,2,0
Armory,"Upgrade the weapons and armor of units.",5861,-1569.5799560547,-1909.9399414062,67.58020019531,0,64312,7293,5052,0,0,0,0,1943,9679,0,0,12,0,0,2,0
Armory,"Upgrade the weapons and armor of units.",5862,6755.169921875,-49.18069839478,42.91579818726,0,64882,8582,5052,0,0,0,0,2111,10084,0,0,12,0,0,2,0
Keep,Alliance,5863,-1668.5999755859,-1803.0699462891,80.01210021973,0,64314,7296,5052,0,0,0,0,1943,9679,0,0,5,0,0,2,0
Castle,Alliance,5864,-1668.5999755859,-1803.0699462891,80.01210021973,0,64315,7296,5052,0,0,0,0,1943,9679,0,0,5,0,0,2,0
Stronghold,Horde,5865,-853.73297119141,-2134.1398925781,120.66600036621,0,64316,7301,5052,0,0,0,0,1876,9439,0,0,5,0,0,0,0
Fortress,Horde,5866,-853.73297119141,-2134.1398925781,120.66600036621,0,64317,7301,5052,0,0,0,0,1876,9439,0,0,5,0,0,0,0
Workshop,"Vehicle production building.",5867,-1515.8199462891,-1855.0799560547,68.35279846191,0,64318,7297,5052,0,0,0,0,1943,9679,0,0,114,0,0,2,0
Workshop,"Vehicle production building.",5868,-809.63000488281,-2016.1099853516,64.89019775391,0,64319,7302,5052,0,0,0,0,1876,9439,0,0,114,0,0,2,0
Stronghold,Horde,5871,-853.73297119141,-2134.1398925781,120.66600036621,0,64322,7171,5052,0,0,0,0,1876,9439,0,0,5,0,0,0,0
Fortress,Horde,5872,-853.73297119141,-2134.1398925781,120.66600036621,0,64323,7171,5052,0,0,0,0,1876,9439,0,0,5,0,0,0,0
"Boat to Menethil Harbor, Wetlands",,5873,-4004,-4731.7001953125,4.80000019073,0,924,27206,4487,0,0,0,0,1,0,0,0,0,0,0,0,0
"Boat to Theramore Isle, Dustwallow Marsh",,5874,-3864.8000488281,-656.70001220703,5.40000009537,0,924,27206,4487,0,0,0,0,0,0,0,0,0,0,0,0,0
"Boat to Daggercap Bay, Howling Fjord",,5875,-3709.8000488281,-576.5,4,0,924,27206,4487,0,0,0,0,0,0,0,0,0,0,0,0,0
"Boat to Menethil Harbor, Wetlands",,5876,588.70001220703,-5102.2998046875,5.30000019073,0,924,27206,4487,0,0,0,0,571,0,0,0,0,0,0,0,0
"Boat to Stormwind City",,5877,2231.1999511719,5131.2001953125,5.30000019073,0,924,27206,4487,0,0,0,0,571,0,0,0,0,0,0,0,0
